Time,Date,CarParkID,Area,Development,Location,AvailableLots,LotType,Agency
17:04:05,19/04/2021,PR2,,BLK 109/129 PASIR RIS STREET 11,1.367274803 103.9554428,448,C,HDB
17:04:05,19/04/2021,PR2,,BLK 109/129 PASIR RIS STREET 11,1.367274803 103.9554428,0,L,HDB
17:04:05,19/04/2021,PR3,,BLK 531/536 PASIR RIS DR 1/PASIR RIS CENTRAL,1.371063423 103.9507156,203,C,HDB
17:04:05,19/04/2021,PR4,,BLK 406/411 PASIR RIS DRIVE 6,1.372934646 103.9545205,0,L,HDB
17:04:05,19/04/2021,PR4,,BLK 406/411 PASIR RIS DRIVE 6,1.372934646 103.9545205,654,C,HDB
17:04:05,19/04/2021,PR6,,BLK 441/445 PASIR RIS DRIVE 6,1.369379059 103.957594,195,C,HDB
17:04:05,19/04/2021,PR7,,BLK 446/455 PASIR RIS DRIVE 6,1.371009412 103.9576851,0,C,HDB
17:04:05,19/04/2021,PR7,,BLK 446/455 PASIR RIS DRIVE 6,1.371009412 103.9576851,0,L,HDB
17:04:05,19/04/2021,PR8,,BLK 456/461 PASIR RIS DRIVE 4,1.371267841 103.9595744,0,L,HDB
17:04:05,19/04/2021,PR8,,BLK 456/461 PASIR RIS DRIVE 4,1.371267841 103.9595744,69,C,HDB
17:04:05,19/04/2021,PRM,,BLK 33 PARK CRESCENT MSCP,1.285450368 103.84227,388,C,HDB
17:04:05,19/04/2021,Q16,,BLK 45 AND 50 STIRLING RD,1.296933726 103.8037167,0,H,HDB
17:04:05,19/04/2021,Q16,,BLK 45 AND 50 STIRLING RD,1.296933726 103.8037167,6,C,HDB
17:04:05,19/04/2021,Q16,,BLK 45 AND 50 STIRLING RD,1.296933726 103.8037167,0,Y,HDB
17:04:05,19/04/2021,Q17,,BLK 52 STIRLING RD,1.296206346 103.8038246,0,H,HDB
17:04:05,19/04/2021,Q17,,BLK 52 STIRLING RD,1.296206346 103.8038246,20,C,HDB
17:04:05,19/04/2021,Q17,,BLK 52 STIRLING RD,1.296206346 103.8038246,0,Y,HDB
17:04:05,19/04/2021,Q19,,BLK 151 MEI LING STREET,1.294701007 103.803258,10,C,HDB
17:04:05,19/04/2021,Q19,,BLK 151 MEI LING STREET,1.294701007 103.803258,5,Y,HDB
17:04:05,19/04/2021,Q19,,BLK 151 MEI LING STREET,1.294701007 103.803258,50,H,HDB
17:04:05,19/04/2021,Q41,,BLK 80 STRATHMORE AVENUE,1.29410861 103.8094946,38,C,HDB
17:04:05,19/04/2021,Q65,,BLK 115A COMMONWEALTH DRIVE,1.30552382 103.7987539,41,C,HDB
17:04:05,19/04/2021,Q65,,BLK 115A COMMONWEALTH DRIVE,1.30552382 103.7987539,0,Y,HDB
17:04:05,19/04/2021,Q65,,BLK 115A COMMONWEALTH DRIVE,1.30552382 103.7987539,0,H,HDB
17:04:05,19/04/2021,Q66,,BLK 117 COMMONWEALTH DRIVE,1.30670479 103.7994973,74,C,HDB
17:04:05,19/04/2021,Q66,,BLK 117 COMMONWEALTH DRIVE,1.30670479 103.7994973,0,Y,HDB
17:04:05,19/04/2021,Q66,,BLK 117 COMMONWEALTH DRIVE,1.30670479 103.7994973,0,H,HDB
17:04:05,19/04/2021,Q67,,BLK 116-118 COMMONWEALTH CRESCENT,1.307172812 103.8005433,67,C,HDB
17:04:05,19/04/2021,Q67,,BLK 116-118 COMMONWEALTH CRESCENT,1.307172812 103.8005433,0,Y,HDB
17:04:05,19/04/2021,Q67,,BLK 116-118 COMMONWEALTH CRESCENT,1.307172812 103.8005433,0,H,HDB
17:04:05,19/04/2021,Q68,,BLK 110 COMMONWEALTH CRESCENT,1.306877426 103.7990047,0,Y,HDB
17:04:05,19/04/2021,Q68,,BLK 110 COMMONWEALTH CRESCENT,1.306877426 103.7990047,0,H,HDB
17:04:05,19/04/2021,Q68,,BLK 110 COMMONWEALTH CRESCENT,1.306877426 103.7990047,14,C,HDB
17:04:05,19/04/2021,Q70,,BLK 99/102 COMMONWEALTH CRESCENT,1.307346071 103.8005493,0,Y,HDB
17:04:05,19/04/2021,Q70,,BLK 99/102 COMMONWEALTH CRESCENT,1.307346071 103.8005493,0,H,HDB
17:04:05,19/04/2021,Q70,,BLK 99/102 COMMONWEALTH CRESCENT,1.307346071 103.8005493,14,C,HDB
17:04:05,19/04/2021,Q73,,BLK 91/92 COMMONWEALTH DRIVE,1.306253309 103.8003917,0,Y,HDB
17:04:05,19/04/2021,Q73,,BLK 91/92 COMMONWEALTH DRIVE,1.306253309 103.8003917,0,H,HDB
17:04:05,19/04/2021,Q73,,BLK 91/92 COMMONWEALTH DRIVE,1.306253309 103.8003917,20,C,HDB
17:04:05,19/04/2021,Q80,,BLK 45/46/47 HOLLAND DRIVE,1.308536481 103.7927017,0,C,HDB
17:04:05,19/04/2021,Q81,,BLK 43 HOLLAND DRIVE,1.307536743 103.7931643,0,C,HDB
17:04:05,19/04/2021,Q82,,BLK 12/15 HOLLAND AVENUE,1.310998184 103.7943015,378,C,HDB
17:04:05,19/04/2021,Q84,,BLK 2/4/6/31/32 HOLLAND CLOSE,1.306780988 103.7966732,25,C,HDB
17:04:05,19/04/2021,Q84,,BLK 2/4/6/31/32 HOLLAND CLOSE,1.306780988 103.7966732,59,Y,HDB
17:04:05,19/04/2021,Q84,,BLK 2/4/6/31/32 HOLLAND CLOSE,1.306780988 103.7966732,0,H,HDB
17:04:05,19/04/2021,Q85,,NORTH BUONA VISTA ROAD,1.308234591 103.7920457,118,C,HDB
17:04:05,19/04/2021,Q86,,BLK 148A MEI LING STREET,1.294563482 103.8038719,44,Y,HDB
17:04:05,19/04/2021,Q86,,BLK 148A MEI LING STREET,1.294563482 103.8038719,50,H,HDB
17:04:05,19/04/2021,Q86,,BLK 148A MEI LING STREET,1.294563482 103.8038719,124,C,HDB
17:04:05,19/04/2021,Q87,,BLK 5A HOLLAND CLOSE,1.308878937 103.7962384,0,H,HDB
17:04:05,19/04/2021,Q87,,BLK 5A HOLLAND CLOSE,1.308878937 103.7962384,165,C,HDB
17:04:05,19/04/2021,Q87,,BLK 5A HOLLAND CLOSE,1.308878937 103.7962384,142,Y,HDB
17:04:05,19/04/2021,Q88,,BLK 19A QUEENS CLOSE,1.292990561 103.8005597,0,Y,HDB
17:04:05,19/04/2021,Q88,,BLK 19A QUEENS CLOSE,1.292990561 103.8005597,0,H,HDB
17:04:05,19/04/2021,Q88,,BLK 19A QUEENS CLOSE,1.292990561 103.8005597,169,C,HDB
17:04:05,19/04/2021,Q89,,BLK 7B COMMONWEALTH AVENUE,1.306246135 103.7950498,0,H,HDB
17:04:05,19/04/2021,Q89,,BLK 7B COMMONWEALTH AVENUE,1.306246135 103.7950498,243,C,HDB
17:04:05,19/04/2021,Q89,,BLK 7B COMMONWEALTH AVENUE,1.306246135 103.7950498,116,Y,HDB
17:04:05,19/04/2021,Q94,,BLK 102 COMMONWEALTH CRESCENT,1.307637808 103.8005611,8,C,HDB
17:04:05,19/04/2021,Q94,,BLK 102 COMMONWEALTH CRESCENT,1.307637808 103.8005611,0,Y,HDB
17:04:05,19/04/2021,Q94,,BLK 102 COMMONWEALTH CRESCENT,1.307637808 103.8005611,0,H,HDB
17:04:05,19/04/2021,Q96,,BLK 181-184 STIRLING ROAD,1.295347167 103.8044053,0,H,HDB
17:04:05,19/04/2021,Q96,,BLK 181-184 STIRLING ROAD,1.295347167 103.8044053,76,C,HDB
17:04:05,19/04/2021,Q96,,BLK 181-184 STIRLING ROAD,1.295347167 103.8044053,0,Y,HDB
17:04:05,19/04/2021,RC1,,BLK 101/102 JALAN RAJAH,1.32854681 103.8515537,96,C,HDB
17:04:05,19/04/2021,RC2,,BLK 103/104 JALAN RAJAH,1.327687747 103.8530706,102,C,HDB
17:04:05,19/04/2021,RC3,,BLK 105/108 JALAN RAJAH,1.328285544 103.8545641,161,C,HDB
17:04:05,19/04/2021,RCM,,BLK 638 VEERASAMY ROAD,1.307157291 103.8554168,72,C,HDB
17:04:05,19/04/2021,RHM,,BLK 88A REDHILL CLOSE,1.286463927 103.8185776,198,C,HDB
17:04:05,19/04/2021,RHS,,BLK 75A/B REDHILL ROAD,1.288288614 103.8156164,0,Y,HDB
17:04:05,19/04/2021,RHS,,BLK 75A/B REDHILL ROAD,1.288288614 103.8156164,11,C,HDB
17:04:05,19/04/2021,RHS,,BLK 75A/B REDHILL ROAD,1.288288614 103.8156164,0,H,HDB
17:04:05,19/04/2021,SAM,,BLK 60A STRATHMORE AVENUE,1.292563549 103.8118775,162,C,HDB
17:04:05,19/04/2021,SB1,,BLK 306B CANBERRA ROAD,1.446480287 103.8220573,322,C,HDB
17:04:05,19/04/2021,SB1,,BLK 306B CANBERRA ROAD,1.446480287 103.8220573,0,L,HDB
17:04:05,19/04/2021,SB2,,BLK 316A SEMBAWANG VISTA,1.446448335 103.8205027,0,L,HDB
17:04:05,19/04/2021,SB2,,BLK 316A SEMBAWANG VISTA,1.446448335 103.8205027,218,C,HDB
17:04:05,19/04/2021,SB3,,BLK 325A SEMBAWANG CRESCENT,1.444937699 103.8187405,379,C,HDB
17:04:05,19/04/2021,SB3,,BLK 325A SEMBAWANG CRESCENT,1.444937699 103.8187405,0,L,HDB
17:04:05,19/04/2021,SB4,,BLK 313A SEMBAWANG DRIVE,1.444079707 103.8212732,0,L,HDB
17:04:05,19/04/2021,SB4,,BLK 313A SEMBAWANG DRIVE,1.444079707 103.8212732,223,C,HDB
17:04:05,19/04/2021,SB5,,BLK 322A SEMBAWANG CLOSE,1.446077602 103.818241,0,L,HDB
17:04:05,19/04/2021,SB5,,BLK 322A SEMBAWANG CLOSE,1.446077602 103.818241,326,C,HDB
17:04:05,19/04/2021,SB6,,BLK 306A CANBERRA ROAD,1.445341201 103.8225551,0,L,HDB
17:04:05,19/04/2021,SB6,,BLK 306A CANBERRA ROAD,1.445341201 103.8225551,406,C,HDB
17:04:05,19/04/2021,SB7,,BLK 336A SEMBAWANG CRESCENT,1.446614113 103.8149265,351,C,HDB
17:04:05,19/04/2021,SB7,,BLK 336A SEMBAWANG CRESCENT,1.446614113 103.8149265,0,L,HDB
17:04:05,19/04/2021,SB8,,BLK 330A SEMBAWANG CLOSE,1.447080963 103.8171494,0,L,HDB
17:04:05,19/04/2021,SB8,,BLK 330A SEMBAWANG CLOSE,1.447080963 103.8171494,216,C,HDB
17:04:05,19/04/2021,SB9,,BLK 335A SEMBAWANG CLOSE,1.447603143 103.8154982,424,C,HDB
17:04:05,19/04/2021,SB9,,BLK 335A SEMBAWANG CLOSE,1.447603143 103.8154982,0,L,HDB
17:04:05,19/04/2021,SD1,,BLK 40-44 SIMS DRIVE,1.316572678 103.8770833,76,C,HDB
17:04:05,19/04/2021,SD2,,BLK 45/50/51 SIMS DRIVE,1.31692246 103.8783649,0,C,HDB
17:04:05,19/04/2021,SD3,,BLK 46/47/48/49 SIMS PLACE,1.317329964 103.8792476,41,C,HDB
17:04:05,19/04/2021,SD4,,BLK 52 SIMS PLACE,1.316578348 103.8802418,20,C,HDB
17:04:05,19/04/2021,SD5,,BLK 53 SIMS PLACE,1.317768921 103.8799149,15,C,HDB
17:04:05,19/04/2021,SD9,,BLK 114 LOR 3 GEYLANG,1.31176147 103.8734959,27,C,HDB
17:04:05,19/04/2021,SDM,,BLK 114A LORONG 3 GEYLANG MSCP,1.312460212 103.8744514,167,C,HDB
17:04:05,19/04/2021,SE9,,BLK 135/141 SERANGOON NORTH AVE 2,1.368417342 103.8744599,305,C,HDB
17:04:05,19/04/2021,SG1,,BLK 1/3/8 ST GEORGE RD,1.323228034 103.8610063,164,C,HDB
17:04:05,19/04/2021,SG2,,BLK 14/19 ST GEORGE RD,1.32411624 103.8622121,84,C,HDB
17:04:05,19/04/2021,SG3,,BLK 20/23 ST GEORGE RD,1.325147 103.8621767,88,C,HDB
17:04:05,19/04/2021,SG4,,BLK 9/11 ST GEORGE RD,1.323307854 103.8631036,71,C,HDB
17:04:05,19/04/2021,SH1,,BLK 301-313 SHUNFU ROAD,1.350736127 103.8381765,382,C,HDB
17:04:05,19/04/2021,SH2,,BLK 320 SHUNFU ROAD,1.352048046 103.8368345,154,C,HDB
17:04:05,19/04/2021,SI1,,BLK 101/107 SIMEI STREET 1,1.341109438 103.9513179,178,C,HDB
17:04:05,19/04/2021,SI2,,BLK 108/119 SIMEI STREET 1,1.344011471 103.9519156,345,C,HDB
17:04:05,19/04/2021,SI4,,BLK 120/122 SIMEI STREET 1,1.344856605 103.9522749,323,C,HDB
17:04:05,19/04/2021,SI6,,BLK 132 SIMEI STREET 1,1.346901825 103.9556254,24,C,HDB
17:04:05,19/04/2021,SI7,,BLK 132 - 139 SIMEI STREET 1,1.347429684 103.9562922,250,C,HDB
17:04:05,19/04/2021,SI8,,BLK 138 SIMEI STREET 1,1.347209307 103.9571221,77,C,HDB
17:04:05,19/04/2021,SI9,,BLK 141/147 SIMEI STREET 2,1.345775348 103.9554395,110,C,HDB
17:04:05,19/04/2021,SK1,,BLK 133A RIVERVALE STREET,1.388406087 103.9041613,437,C,HDB
17:04:05,19/04/2021,SK2,,BLK 236A COMPASSVALE WALK,1.390283407 103.9001141,411,C,HDB
17:04:05,19/04/2021,SK3,,BLK 205D COMPASSVALE LANE,1.386044181 103.8974259,556,C,HDB
17:04:05,19/04/2021,SK4,,BLK 102A RIVERVALE WALK,1.382133018 103.9000621,386,C,HDB
17:04:05,19/04/2021,SK5,,BLK 124D RIVERVALE DRIVE,1.387678488 103.9027451,528,C,HDB
17:04:05,19/04/2021,SK6,,BLK 233A COMPASSVALE WALK,1.389467324 103.9009374,445,C,HDB
17:04:05,19/04/2021,SK7,,BLK 224E COMPASSVALE WALK,1.389069203 103.8979912,452,C,HDB
17:04:05,19/04/2021,SK8,,BLK 126A RIVERVALE STREET,1.389833374 103.9021881,516,C,HDB
17:04:05,19/04/2021,SK9,,BLK 146A RIVERVALE CRESCENT,1.390814165 103.9059218,350,C,HDB
17:04:05,19/04/2021,SLS,,BLK 4 SAGO LANE CAR PARK,1.281675799 103.842977,14,C,HDB
17:04:05,19/04/2021,SM1,,BLK 22 SIN MING ROAD,1.357918085 103.8393282,1,C,HDB
17:04:05,19/04/2021,SM3,,BLK 25 SIN MING ROAD,1.354705141 103.8390666,113,C,HDB
17:04:05,19/04/2021,SM9,,BLK 24A SIN MING ROAD,1.355495312 103.8368427,0,C,HDB
17:04:05,19/04/2021,SMM,,BLK 53A STRATHMORE AVENUE,1.293322433 103.8075822,0,Y,HDB
17:04:05,19/04/2021,SMM,,BLK 53A STRATHMORE AVENUE,1.293322433 103.8075822,0,H,HDB
17:04:05,19/04/2021,SMM,,BLK 53A STRATHMORE AVENUE,1.293322433 103.8075822,571,C,HDB
17:04:05,19/04/2021,SPM,,BLK 108 SPOTTISWOODE PARK MSCP,1.273925817 103.8356316,39,Y,HDB
17:04:05,19/04/2021,SPM,,BLK 108 SPOTTISWOODE PARK MSCP,1.273925817 103.8356316,569,C,HDB
17:04:05,19/04/2021,SPM,,BLK 108 SPOTTISWOODE PARK MSCP,1.273925817 103.8356316,0,H,HDB
17:04:05,19/04/2021,SPS,,BLK 101/102 SPOTTISWOODE PARK CAR PARK,1.275095461 103.8361731,71,C,HDB
17:04:05,19/04/2021,T11,,BLK 149/151 TAMPINES STREET 12,1.350826206 103.943317,116,C,HDB
17:04:05,19/04/2021,T12,,BLK 156/160 TAMPINES STREET 12,1.35108601 103.9457646,116,C,HDB
17:04:05,19/04/2021,T13,,BLK 161/166 TAMPINES STREET 12,1.349023987 103.9457387,242,C,HDB
17:04:05,19/04/2021,T15,,BLK 201A/201C TAMPINES STREET 21,1.353207564 103.9527616,0,C,HDB
17:04:05,19/04/2021,T16,,BLK 202/205 TAMPINES STREET 21,1.352550051 103.9523121,45,C,HDB
17:04:05,19/04/2021,T17,,BLK 201D/209/208A TAMPINES STREET 21,1.351983646 103.9532687,44,C,HDB
17:04:05,19/04/2021,T18,,BLK 201E TAMPINES STREET 21,1.353137417 103.9539457,0,C,HDB
17:04:05,19/04/2021,T19,,BLK 210/230 TAMPINES STREET 23,1.354534086 103.9533459,505,C,HDB
17:04:05,19/04/2021,T20,,BLK 231/238 TAMPINES STREET 21,1.356214509 103.9473603,236,C,HDB
17:04:05,19/04/2021,T24,,BLK 239/244 TAMPINES STREET 21,1.354435326 103.947279,125,C,HDB
17:04:05,19/04/2021,T25,,BLK 245/248 TAMPINES STREET 21,1.352670759 103.947108,74,C,HDB
17:04:05,19/04/2021,T26,,BLK 249/266 TAMPINES STREET 21,1.352220928 103.9490982,203,C,HDB
17:04:05,19/04/2021,T27,,BLK 251/253 TAMPINES STREET 21,1.353005364 103.9481913,94,C,HDB
17:04:05,19/04/2021,T28,,BLK 257/260 TAMPINES STREET 21,1.354229234 103.9493984,162,C,HDB
17:04:05,19/04/2021,T29,,BLK 255/264 TAMPINES STREET 21,1.353968765 103.9509606,144,C,HDB
17:04:05,19/04/2021,T30,,BLK 267/271 TAMPINES STREET 21,1.351063981 103.9494156,162,C,HDB
17:04:05,19/04/2021,T31,,BLK 268-270 TAMPINES STREET 21,1.351123536 103.9479787,112,C,HDB
17:04:05,19/04/2021,T32,,BLK 272-275 TAMPINES STREET 22,1.348943596 103.9504465,395,C,HDB
17:04:05,19/04/2021,T34,,BLK 283/286 TAMPINES STREET 22,1.348911627 103.9526858,163,C,HDB
17:04:05,19/04/2021,T35,,BLK 287/298/299A/299B TAMPINES STREET 22,1.348883331 103.9542377,375,C,HDB
17:04:05,19/04/2021,T37,,"BLK 801, 820, 897/898 TAMPINES AVE 4/STREET 81",1.347358095 103.9368644,683,C,HDB
17:04:05,19/04/2021,T38,,"BLK 902-916, 942-946 TAMPINES STREET 91",1.350012803 103.9392666,578,C,HDB
17:04:05,19/04/2021,T39,,BLK 921-941 TAMPINES STREET 91,1.346177595 103.9395894,452,C,HDB
17:04:05,19/04/2021,T41,,BLK 821/829 TAMPINES STREET 81,1.348285841 103.9352805,69,C,HDB
17:04:05,19/04/2021,T42,,BLK 824/827 TAMPINES STREET 81,1.349288542 103.9327241,1,C,HDB
17:04:05,19/04/2021,T43,,BLK 831/841 TAMPINES STREET 83,1.351151382 103.9343341,91,C,HDB
17:04:05,19/04/2021,T44,,BLK 830/840 TAMPINES STREET 82,1.350712225 103.9353733,147,C,HDB
17:04:05,19/04/2021,T45,,BLK 843/855 TAMPINES STREET 83,1.353066409 103.9352058,221,C,HDB
17:04:05,19/04/2021,T46,,BLK 842/856 TAMPINES STREET 82,1.352497622 103.9365303,61,C,HDB
17:04:05,19/04/2021,T47,,BLK 857/864 TAMPINES STREET 83/AVE 5,1.3548701 103.9368995,245,C,HDB
17:04:05,19/04/2021,T48,,BLK 865/874A TAMPINES ST 83/84,1.353886838 103.93285,371,C,HDB
17:04:05,19/04/2021,T49,,BLK 875/886A TAMPINES STREET 84 /AVE 8,1.35199088 103.93143,279,C,HDB
17:04:05,19/04/2021,T50,,BLK 887-889 TAMPINES ST 81/AVENUE 3,1.350722445 103.9310009,210,C,HDB
17:04:05,19/04/2021,T51,,BLK 894-896 TAMPINES STREET 81,1.348714432 103.9316872,173,C,HDB
17:04:05,19/04/2021,T55,,BLK 501/508 TAMPINES CENTRAL 1,1.356294749 103.9452519,0,C,HDB
17:04:05,19/04/2021,T57,,BLK 885A TAMPINES ST 83,1.350746741 103.9330694,7,C,HDB
17:04:05,19/04/2021,T58,,BLK 872A TAMPINES ST 86,1.355342322 103.9311248,14,C,HDB
17:04:05,19/04/2021,T72,,BLK 401/417 TAMPINES STREET 41,1.358094178 103.9456102,364,C,HDB
17:04:05,19/04/2021,T73,,BLK 418/424 TAMPINES STREET 41,1.35808556 103.9469222,168,C,HDB
17:04:05,19/04/2021,T74,,BLK 425/428 TAMPINES STREET 41,1.35941422 103.9482135,168,C,HDB
17:04:05,19/04/2021,T75,,BLK 429/432 TAMPINES STREET 41,1.359329003 103.9504544,130,C,HDB
17:04:05,19/04/2021,T76,,BLK 433/443 TAMPINES STREET 43,1.36016774 103.9516421,221,C,HDB
17:04:05,19/04/2021,T77,,BLK 472/484 TAMPINES STREET 43/44,1.36167765 103.952775,2,C,HDB
17:04:05,19/04/2021,T78,,BLK 444/450 TAMPINES STREET 42,1.35767731 103.9512111,159,C,HDB
17:04:05,19/04/2021,T79,,BLK 451/460 TAMPINES STREET 42,1.357412764 103.9544694,282,C,HDB
17:04:05,19/04/2021,T80,,BLK 461/471 TAMPINES STREET 44,1.359798752 103.954573,236,C,HDB
17:04:05,19/04/2021,T81,,BLK 485A/489C TAMPINES ST 45/AVE 9,1.360329828 103.9579675,437,C,HDB
17:04:05,19/04/2021,TB1,,BLK 1/2/3/4/6 TELOK BLANGAH CRES,1.278380636 103.818525,0,H,HDB
17:04:05,19/04/2021,TB1,,BLK 1/2/3/4/6 TELOK BLANGAH CRES,1.278380636 103.818525,5,C,HDB
17:04:05,19/04/2021,TB1,,BLK 1/2/3/4/6 TELOK BLANGAH CRES,1.278380636 103.818525,1,Y,HDB
17:04:05,19/04/2021,TB2,,BLK 8-10 TELOK BLANGAH CRES,1.277570075 103.8193406,9,C,HDB
17:04:05,19/04/2021,TB2,,BLK 8-10 TELOK BLANGAH CRES,1.277570075 103.8193406,0,Y,HDB
17:04:05,19/04/2021,TB2,,BLK 8-10 TELOK BLANGAH CRES,1.277570075 103.8193406,0,H,HDB
17:04:05,19/04/2021,TB3,,BLK 12/22 TELOK BLANGAH CRES,1.276839183 103.8194677,0,H,HDB
17:04:05,19/04/2021,TB3,,BLK 12/22 TELOK BLANGAH CRES,1.276839183 103.8194677,45,C,HDB
17:04:05,19/04/2021,TB3,,BLK 12/22 TELOK BLANGAH CRES,1.276839183 103.8194677,2,Y,HDB
17:04:05,19/04/2021,TB6,,BLK 27/33 TELOK BLANGAH WAY,1.273950797 103.8221513,0,H,HDB
17:04:05,19/04/2021,TB6,,BLK 27/33 TELOK BLANGAH WAY,1.273950797 103.8221513,69,C,HDB
17:04:05,19/04/2021,TB6,,BLK 27/33 TELOK BLANGAH WAY,1.273950797 103.8221513,0,Y,HDB
17:04:05,19/04/2021,TB7,,BLK 29/32 TELOK BLANGAH RISE,1.273451485 103.8213992,0,H,HDB
17:04:05,19/04/2021,TB7,,BLK 29/32 TELOK BLANGAH RISE,1.273451485 103.8213992,112,C,HDB
17:04:05,19/04/2021,TB7,,BLK 29/32 TELOK BLANGAH RISE,1.273451485 103.8213992,25,Y,HDB
17:04:05,19/04/2021,TB8,,BLK 30/31 TELOK BLANGAH RISE,1.272644048 103.8207549,39,Y,HDB
17:04:05,19/04/2021,TB8,,BLK 30/31 TELOK BLANGAH RISE,1.272644048 103.8207549,50,H,HDB
17:04:05,19/04/2021,TB8,,BLK 30/31 TELOK BLANGAH RISE,1.272644048 103.8207549,32,C,HDB
17:04:05,19/04/2021,TB9,,BLK 32/35 TELOK BLANGAH RISE,1.273288998 103.8222334,0,H,HDB
17:04:05,19/04/2021,TB9,,BLK 32/35 TELOK BLANGAH RISE,1.273288998 103.8222334,44,C,HDB
17:04:05,19/04/2021,TB9,,BLK 32/35 TELOK BLANGAH RISE,1.273288998 103.8222334,27,Y,HDB
17:04:05,19/04/2021,TBM,,BLK 48A TELOK BLANGAH DRIVE,1.271791286 103.8106687,192,C,HDB
17:04:05,19/04/2021,TE1,,BLK 115-117 JALAN BUKIT MERAH,1.281313715 103.826454,61,C,HDB
17:04:05,19/04/2021,TE2,,BLK 105-107 JALAN BUKIT MERAH,1.279982297 103.82508,156,C,HDB
17:04:05,19/04/2021,TE3,,BLK 108/110/112 JALAN BUKIT MERAH,1.279741392 103.8261416,0,C,HDB
17:04:05,19/04/2021,TE4,,BLK 132-138 JALAN BUKIT MERAH,1.27836964 103.8278436,6,C,HDB
17:04:05,19/04/2021,TG1,,BLK 24 & 25 TEBAN GARDENS,1.323312993 103.7376345,79,C,HDB
17:04:05,19/04/2021,TG2,,BLK 49 TO 54 TEBAN GARDENS,1.321563395 103.7376214,109,C,HDB
17:04:05,19/04/2021,TG3,,BLK 30/31/46/48 TEBAN GARDENS,1.320634993 103.7389774,130,C,HDB
17:04:05,19/04/2021,TG6,,"BLK 32, 39/41 TEBAN GARDENS",1.321825139 103.7410927,110,C,HDB
17:04:05,19/04/2021,TG7,,BLK 33/38/43/45 TEBAN GARDENS,1.320145363 103.742291,73,C,HDB
17:04:05,19/04/2021,TM3,,BLK 496A TAMPINES STREET 43,1.361262783 103.950565,316,C,HDB
17:04:05,19/04/2021,TM4,,BLK 494A TAMPINES STREET 43,1.363095229 103.9521615,357,C,HDB
17:04:05,19/04/2021,TM5,,BLK 492A TAMPINES STREET 45,1.363086209 103.9541599,339,C,HDB
17:04:05,19/04/2021,TM6,,BLK 307A TAMPINES STREET 32,1.353247814 103.9563494,785,C,HDB
17:04:05,19/04/2021,TM7,,BLK 311A TAMPINES STREET 33,1.352808967 103.9576252,169,C,HDB
17:04:05,19/04/2021,TM8,,BLK 316A TAMPINES STREET 33,1.351500692 103.9572043,286,C,HDB
17:04:05,19/04/2021,TM9,,BLK 330A TAMPINES STREET 32,1.353345412 103.9590931,0,C,HDB
17:04:05,19/04/2021,TP2,,BLK 85/A/B/C LORONG 4 TOA PAYOH,1.336179632 103.8482415,0,C,HDB
17:04:05,19/04/2021,TP3,,BLK 66/70/73 LORONG 4 TOA PAYOH,1.335341206 103.8515502,164,C,HDB
17:04:05,19/04/2021,TP7,,BLK 100/103-106 LORONG 1 TOA PAYOH,1.339803902 103.8487652,119,C,HDB
17:04:05,19/04/2021,TP8,,BLK 91-96/98/100 LORONG 3 TOA PAYOH,1.339391742 103.848451,107,C,HDB
17:04:05,19/04/2021,TPM,,BLK 1/6 TANJONG PAGAR MSCP,1.2754814 103.8422974,110,C,HDB
17:04:05,19/04/2021,TR1,,BLK 102/107 TOWNER ROAD,1.319730403 103.8611096,182,C,HDB
17:04:05,19/04/2021,TRM,,BLK 14A KAMPONG ARANG ROAD,1.300331304 103.8836578,50,H,HDB
17:04:05,19/04/2021,TRM,,BLK 14A KAMPONG ARANG ROAD,1.300331304 103.8836578,155,C,HDB
17:04:05,19/04/2021,TRM,,BLK 14A KAMPONG ARANG ROAD,1.300331304 103.8836578,59,Y,HDB
17:04:05,19/04/2021,TRS,,BLK 14 KAMPONG ARANG ROAD,1.300649419 103.8834701,262,C,HDB
17:04:05,19/04/2021,TW1,,BLK 25/26 TECK WHYE LANE,1.377688149 103.7551592,3,C,HDB
17:04:05,19/04/2021,TW2,,BLK 15-20 TECK WHYE LANE,1.378749975 103.7544749,15,C,HDB
17:04:05,19/04/2021,TW3,,BLK 8/11 TECK WHYE LANE,1.380330069 103.754505,0,C,HDB
17:04:05,19/04/2021,TW4,,BLK 1/7 TECK WHYE AVENUE,1.382072511 103.7530985,150,C,HDB
17:04:05,19/04/2021,U10,,BLK 178/184 BUKIT BATOK WEST AVENUE 8,1.345803542 103.7437242,129,C,HDB
17:04:05,19/04/2021,U11,,BLK 166 BUKIT BATOK WEST AVENUE 8,1.347420917 103.7433032,7,L,HDB
17:04:05,19/04/2021,U11,,BLK 166 BUKIT BATOK WEST AVENUE 8,1.347420917 103.7433032,27,C,HDB
17:04:05,19/04/2021,U11,,BLK 166 BUKIT BATOK WEST AVENUE 8,1.347420917 103.7433032,31,H,HDB
17:04:05,19/04/2021,U12,,BLK 201/211 BUKIT BATOK STREET 21,1.346961572 103.7494703,388,C,HDB
17:04:05,19/04/2021,U13,,BLK 212/230 BUKIT BATOK STREET 21,1.347803447 103.7532223,52,C,HDB
17:04:05,19/04/2021,U15,,BLK 231/237 BUKIT BATOK EAST AVENUE 5,1.3488837 103.7554363,142,C,HDB
